simple_cleaned,Field,is_STEM,preds
Statistics and Operations Research,Statistics,True,0.9400994972244991
Library and Information Science,Information Science,True,0.8825562722371073
"Statistics, Department of (LS)",Statistics,True,0.844403589157259
Operations Research and Financial Engineering,Operations Research,True,0.8313245506182299
History Section,History,False,0.018332525413943517
Sociomedical Sciences,Public Health,False,0.39538607624459726
"Middle Eastern, South Asian and African Studies",Near and Middle Eastern Languages and Cultures,False,0.0019913693033789663
Latin American and Iberian Cultures,,False,0.0010800850951204317
African American and African Diaspora Studies,,False,0.0011964253820574988
French and Romance Philology,French Language and Literature,False,0.0011669534733393483
African and African Diaspora Studies,,False,0.0009649914171891564
English and Comparative Literature,Comparative Literature,False,0.023248941347326912
Religion,Religious Studies,False,0.00014547929383736542
"Writing, Program in",,False,0.01531002968765452
Theological Seminary,Theological Studies,False,0.19195658664599774
Arts and Humanities,,False,0.0038174045148991103
Education Policy and Social Analysis,Education,False,0.0014740579670694635
Jewish Literature,Religious Studies,False,0.00010538639677688797
Bible and Ancient Semitic Languages,,False,0.005837763927584641
Bible and Ancient Semitic Languages,Religious Studies,False,0.005837763927584641
Jewish History,Religious Studies,False,0.00017660132548458587
Pathology and Cell Biology,Pathology,True,0.9996901704772654
Pathology and Cell Biology,Cell Biology,True,0.9996901704772654
Pathology and Cell Biology,Anatomy,True,0.9996901704772654
Pharmacology and Toxicology,,True,0.9996990953295427
Pharmacology and Toxicology,Pharmacology,True,0.9996990953295427
Developmental and Cell Biology,,True,0.9790562105589027
Developmental and Cell Biology,Cell Biology,True,0.9790562105589027
Biochemistry and Molecular Biophysics,Biochemistry,True,0.997303667516895
Biochemistry and Molecular Biophysics,Biophysics,True,0.997303667516895
Rehabilitation and Regenerative Medicine,"Exercise Science, Kinesiology, Rehab, Health",False,0.2227991285677545
"Molecular Virology, Immunology and Medical Genetics",Immunology,True,0.9993616580558067
"Molecular Virology, Immunology and Medical Genetics",,True,0.9993616580558067
Neurobiology and Behavior,Neuroscience,True,0.9793279109618929
Systems Pharmacology and Translational Therapeutics,Pharmacology,True,0.9803763527383502
Pathobiology,Veterinary Medical Sciences,True,0.9932521552440401
Cell and Developmental Biology,,True,0.9945826811807479
Cell and Developmental Biology,Cell Biology,True,0.9945826811807479
Biomedical Genetics,,True,0.994942945538002
Genetics and Genomic Sciences,Genetics,True,0.9632802040341802
Oncological Sciences,,True,0.9540001207583941
Medical Education,,False,0.2230718542043922
Cell and Tissue Biology,Cell Biology,True,0.9990241104466694
Pharmacy,Pharmacy,True,0.9324724054355904
Genetics,Genetics,True,0.9376188865976515
Systems and Computational Biology,,True,0.9989422108659433
"Pathology and Laboratory Medicine, Department of (New Jersey Medical School)",Pathology,True,0.9902822313902032
Pathology and Laboratory Medicine,Pathology,True,0.9791213109311911
Genetics and Development,Genetics,True,0.841016377343713
Pathology,Anatomy,True,0.9930098167425099
Neurobiology,Neuroscience,True,0.9931450009229417
Genetics,,True,0.9376188865976515
Physiology and Biophysics,Biophysics,True,0.984526947928166
Physiology and Biophysics,Physiology,True,0.984526947928166
Anatomy and Cell Biology,Cell Biology,True,0.9954076509883194
Anatomy and Cell Biology,Anatomy,True,0.9954076509883194
Design and Media Arts,,False,0.0012671187408264239
"Communication, School for",Communication,False,0.036046633964391006
Gender Studies,Gender Studies,False,0.0002404896124537808
American Studies and Ethnicity,,False,0.0004588823391851438
"Theatre Arts, Program in","Theatre Literature, History and Criticism",False,0.010143511613184376
"Cognitive, Linguistic and Psychological Sciences",Psychology,False,0.3343994172443539
"Cognitive, Linguistic and Psychological Sciences",Linguistics,False,0.3343994172443539
"Cognitive, Linguistic and Psychological Sciences",,True,0.3343994172443539
Finance Unit,Finance,False,0.017533154943475803
"Business, Government and the International Economy Unit",,False,0.03542651343445365
"Business, Tuck School of",Business Administration,False,0.010276958196066848
Epidemiology and Community Health,Public Health,False,0.7564504913391208
Epidemiology and Community Health,Epidemiology,True,0.7564504913391208
Social and Behavioral Sciences,Human Development and Family Sciences,False,0.1410070297050094
Human Science,,True,0.050641651785433686
Biostatistics and Epidemiology,Biostatistics,True,0.9933809154462526
Biostatistics and Epidemiology,Epidemiology,True,0.9933809154462526
Community Health Sciences,Public Health,False,0.2882253238086282
Health Sciences,,False,0.1651851096504982
Epidemiology and Public Health,Epidemiology,True,0.8365184303694345
Pharmaceutical Health Services Research,Pharmaceutical Sciences,True,0.9495592011989983
Community Health Systems,Public Health,False,0.05724822778661067
Epidemiology and Population Health,Epidemiology,True,0.7933155226936766
Epidemiology and Population Health,Public Health,False,0.7933155226936766
Behavioral and Community Health Sciences,Public Health,False,0.036974837364902
Behavioral and Community Health Sciences,Human Development and Family Sciences,False,0.036974837364902
"Pathology, Microbiology and Immunology",Microbiology,True,0.9985037282697371
"Pathology, Microbiology and Immunology",Pathology,True,0.9985037282697371
"Pathology, Microbiology and Immunology",Immunology,True,0.9985037282697371
Public Health Sciences,Epidemiology,True,0.04501456667122911
Public Health Sciences,Public Health,False,0.04501456667122911
Global Health,Public Health,False,0.018511949853744433
Human Genetics,,True,0.9139712098043639
Government and Politics,Political Science,False,0.020294632138369306
Advanced International Studies,International Affairs,False,0.0023183361700457768
"Foreign Services, Edmund A. Walsh School of",International Affairs,False,0.15310301547989189
Communication,Communication,False,0.006428385785975486
Organization and Leadership,Education Administration,False,0.0015698114550591405
Strategic Management and Entrepreneurship,Management,False,0.011906137568853507
Management and Global Business,Management,False,0.01200198654349258
Management and Organizations,Management,False,0.004291480789272694
Earth and Environmental Sciences,Environmental Sciences,True,0.9542534701895523
Earth and Environmental Sciences,Geology,True,0.9542534701895523
Chemical Engineering and Materials Science,Materials Engineering,True,0.9696424258093914
Chemical Engineering and Materials Science,Chemical Engineering,True,0.9696424258093914
Earth and Sustainability,Geology,True,0.8946482340635915
Earth and Sustainability,Public Policy,False,0.8946482340635915
Earth and Sustainability,Environmental Sciences,True,0.8946482340635915
Earth and Sustainability,Geography,False,0.8946482340635915
Atmospheric and Oceanic Sciences,,True,0.9441180665518549
Atmospheric and Oceanic Sciences,Atmospheric Sciences and Meteorology,True,0.9441180665518549
"Oceanography (Scripps), Institution of",,True,0.987994032248816
"Oceanography (Scripps), Institution of",Marine Sciences,True,0.987994032248816
Earth and Space Exploration,Astronomy,True,0.8687890037333666
Earth and Space Exploration,Geology,True,0.8687890037333666
"Ecology, Evolution and Environmental Biology",Ecology,True,0.9908948674490559
"Ecology, Evolution and Environmental Biology",Evolutionary Biology,True,0.9908948674490559
Geophysical Sciences,Geology,True,0.880429893151938
Geophysical Sciences,,True,0.880429893151938
Applied Physics Area,,True,0.9497862564224017
Astronomy and Astrophysics,Astronomy,True,0.9796306218915409
Applied and Engineering Physics,,True,0.9644408358345752
African and African American Studies,,False,0.0007778066119217723
"Religion, Committee on the Study of",Religious Studies,False,0.0029038878203399205
Divinity School,Theological Studies,False,0.04114860655484456
Near Eastern Languages and Civilizations,Near and Middle Eastern Languages and Cultures,False,0.0017999477910070696
Mathematical Sciences,,True,0.9518481923651212
Biostatistics and Bioinformatics,Biostatistics,True,0.9884729631427331
Healthcare Policy and Research,Biological Sciences,True,0.17668692144040582
Healthcare Policy and Research,Public Health,False,0.17668692144040582
Healthcare Policy and Research,,True,0.17668692144040582
Cancer Biology,,True,0.9994563671880285
Federated History,History,False,0.0008617812530153166
Comparative Religion,Religious Studies,False,0.00041142157714245354
"Foreign Languages, Cultures and Literatures",,False,0.0035673791070526878
Asian Studies,Asian Studies,False,0.00010207115549250377
Religion Studies,Religious Studies,False,0.00038119783731603563
Romance Studies,,False,0.0011385700066256414
Romance Studies,Spanish Language and Literature,False,0.0011385700066256414
Romance Studies,French Language and Literature,False,0.0011385700066256414
Biomedical Informatics and Medical Education,,True,0.9022407705616308
Epidemiology and Health Promotion,Epidemiology,True,0.6445447191180333
Epidemiology and Health Promotion,"Exercise Science, Kinesiology, Rehab, Health",False,0.6445447191180333
Urban and Environmental Policy and Planning,Public Policy,False,0.011661175427877068
Urban and Environmental Policy and Planning,Urban and Regional Planning,False,0.011661175427877068
Architecture and Urban Planning and Design,Architecture,False,0.0005917241383205403
Architecture and Urban Planning and Design,Urban and Regional Planning,False,0.0005917241383205403
"Latino/a Studies, Program in",,False,0.003414520219524707
Urban Planning and Policy,Urban and Regional Planning,False,0.002734804812064653
Environmental Health and Engineering,Environmental Engineering,True,0.7228997498675217
Environmental Health and Engineering,Public Health,False,0.7228997498675217
Environmental Health and Engineering,Geography,False,0.7228997498675217
Environmental Health and Engineering,Environmental Health Sciences,False,0.7228997498675217
Environmental Health and Engineering,,True,0.7228997498675217
Behavioral Science and Health Education,Public Health,False,0.009365435830876186
Environmental and Occupational Health,Environmental Health Sciences,False,0.02058050158790903
"Population, Family, and Reproductive Health",Public Health,False,0.1337094222888581
